text,label,label_id,split
"Po południu w tej sytuacji niesamowicie jestem zniesmaczony kiedy czuję ten zapach, bo muszę odwrócić wzrok. Ta sytuacja nadal we mnie pracuje.",disgust,1,train
"Od rana czuję strach przed odrzuceniem, a przez to nie mogę się rozluźnić. Trudno mi to zignorować.",fear,2,train
Dziś po tym wszystkim jest mi smutno po nieudanym egzaminie i ten dzień mnie przytłacza.,sadness,4,train
"Teraz ale niespodzianka po nagłym telefonie, a przez to tego się nie spodziewałem. Nosi mnie po tej sytuacji.",surprise,5,train
"Dziś boję się kiedy nie mam kontroli nad tym, co się dzieje, a przez to czuję, że coś złego może się stać. To było dziś dla mnie bardzo wyraźne.",fear,2,train
W tej chwili wyjątkowo czuję pustkę gdy pada deszcz i siedzę sam. Mam ochotę zniknąć na chwilę.,sadness,4,train
Na uczelni po tym wszystkim wyjątkowo mam dość przez tę absurdalną decyzję; mam ochotę powiedzieć kilka mocnych słów.,anger,0,train
"Teraz wyraźnie boję się, przed rozmową kwalifikacyjną, dlatego trudno mi oddychać spokojnie. To mocno wpływa na mój nastrój.",fear,2,train
"Szczerze mówiąc wyjątkowo jestem zirytowana, gdy ktoś mnie ignoruje, dlatego czuję napięcie w całym ciele.",anger,0,train
"Wieczorem czuję smutek po złej wiadomości, a przez to chciałbym tylko odpocząć. Ta sytuacja nadal we mnie pracuje.",sadness,4,train
"W pracy jestem spięta przed odrzuceniem, a przez to trudno mi oddychać spokojnie. To siedzi we mnie od kilku godzin.",fear,2,train
"W pracy cieszę się po spacerze nad rzeką, a przez to mam ochotę świętować. To siedzi we mnie od kilku godzin.",joy,3,train
"Teraz w tej sytuacji wyjątkowo mam dość przez ten bałagan, a przez to czuję napięcie w całym ciele.",anger,0,train
Po południu w tej sytuacji wyjątkowo jestem zdumiony kiedy drzwi nagle się otworzyły; to całkowicie zmienia sytuację. To siedzi we mnie od kilku godzin.,surprise,5,train
W pracy strasznie jest mi lekko kiedy świeci słońce. Mam energię do działania.,joy,3,train
"Od rana ostatnio niesamowicie mam silny niesmak na widok spleśniałego chleba, bo chcę natychmiast wyjść.",disgust,1,test
Od rana szczerze czuję strach przed wynikami badań i nie mogę się rozluźnić.,fear,2,train
"Szczerze mówiąc jestem zaskoczona po tej wiadomości, a przez to to całkowicie zmienia sytuację.",surprise,5,train
Na uczelni po tym wszystkim to mnie obrzydza na widok zepsutego jedzenia i nie mogę na to patrzeć. To było dziś dla mnie bardzo wyraźne.,disgust,1,train
"Na uczelni czuję strach przed rozmową kwalifikacyjną, a przez to nie mogę się rozluźnić.",fear,2,train
W pracy w tej sytuacji mam ciężkie serce po kłótni z bliską osobą i jest mi ciężko ruszyć dalej. Ta sytuacja nadal we mnie pracuje.,sadness,4,test
"Od rana naprawdę to było nieoczekiwane, po wynikach egzaminu, dlatego tego się nie spodziewałem. Zostało to ze mną na długo.",surprise,5,train
"Szczerze mówiąc wyjątkowo jestem zniesmaczony, na widok zepsutego jedzenia, dlatego to jest odpychające. To mocno wpływa na mój nastrój.",disgust,1,train
Od rana dziś gotuję się w środku gdy ktoś mnie ignoruje i czuję napięcie w całym ciele.,anger,0,train
"Teraz ostatnio kompletnie jestem zaskoczona po tym, co dziś usłyszałem, i mam szeroko otwarte oczy. Nosi mnie po tej sytuacji.",surprise,5,val
W pracy trochę jestem wściekły przez niekompetencję zespołu. Nie mogę tego spokojnie słuchać.,anger,0,train
"W pracy jestem spięty przed wynikami badań, a przez to czuję, że coś złego może się stać. Nosi mnie po tej sytuacji.",fear,2,train
Po południu mam obniżony nastrój gdy pada deszcz i siedzę sam. Ten dzień mnie przytłacza. To było dziś dla mnie bardzo wyraźne.,sadness,4,train
"Dziś boję się przed ważną rozmową, a przez to serce bije mi szybciej. Nie mogę przestać o tym myśleć.",fear,2,test
"Szczerze mówiąc ja coraz bardziej jestem wściekły przez niekompetencję zespołu, gdy nie mogę tego spokojnie słuchać. Wciąż do tego wracam myślami.",anger,0,train
"Od rana ostatnio bardzo jestem szczęśliwa po długim weekendzie, bo czuję wdzięczność i spokój.",joy,3,train
W tej chwili po tym wszystkim strasznie mam lęk przed rozmową kwalifikacyjną; serce bije mi szybciej.,fear,2,test
"Szczerze mówiąc w tej sytuacji bardzo jestem zirytowana gdy ktoś zrzuca na mnie winę, bo to przekracza wszelkie granice. Trudno mi to zignorować.",anger,0,train
Dziś strasznie jest mi bardzo ciężko po stracie ważnej okazji. Jest mi ciężko ruszyć dalej.,sadness,4,train
Po południu bardzo jest mi bardzo ciężko kiedy wszystko się sypie. Ten dzień mnie przytłacza.,sadness,4,train
"W domu nie mogę uwierzyć po tej propozycji, a przez to tego się nie spodziewałem.",surprise,5,train
Szczerze mówiąc w tej sytuacji czuję smutek po złej wiadomości i ten dzień mnie przytłacza.,sadness,4,train
Wieczorem po tym wszystkim jestem zniesmaczony na myśl o tym zachowaniu i mam ciarki na plecach. To siedzi we mnie od kilku godzin.,disgust,1,train
W tej chwili szczerze trochę czuję radość po zdanym egzaminie; mam ochotę świętować. Zostało to ze mną na długo.,joy,3,train
"Od rana dziś bardzo jestem zachwycony po spotkaniu z rodziną, a przez to ten moment jest cudowny.",joy,3,train
"Po południu szczerze wyjątkowo jestem zirytowany przez niekompetencję zespołu, gdy to jest po prostu nie do przyjęcia.",anger,0,val
"Na uczelni ja naprawdę mam świetny nastrój po otrzymaniu stypendium, kiedy ten moment jest cudowny. Nie mogę przestać o tym myśleć.",joy,3,train
"Szczerze mówiąc uśmiecham się po zdanym egzaminie, a przez to czuję wdzięczność i spokój. Nosi mnie po tej sytuacji.",joy,3,train
"Dziś po tym wszystkim wyjątkowo to mnie obrzydza na widok spleśniałego chleba, gdy muszę odwrócić wzrok. Trudno mi to zignorować.",disgust,1,train
"W tej chwili mam silny niesmak na widok zepsutego jedzenia, a przez to to jest odpychające. Nosi mnie po tej sytuacji.",disgust,1,val
Teraz naprawdę jestem zły przez tę absurdalną decyzję. Zaraz wybuchnę. To mocno wpływa na mój nastrój.,anger,0,train
Na uczelni bardzo jestem zniesmaczona na myśl o tym zachowaniu. Sam zapach mnie odrzuca.,disgust,1,train
"Teraz jestem przygnębiona po stracie ważnej okazji, a przez to nie widzę dziś nic dobrego. To siedzi we mnie od kilku godzin.",sadness,4,val
"Po południu jestem zaskoczony po tym, co dziś usłyszałem, a przez to tego się nie spodziewałem. To mocno wpływa na mój nastrój.",surprise,5,train
W domu w tej sytuacji jestem zniesmaczona po zobaczeniu brudu w kuchni i muszę odwrócić wzrok. Ta sytuacja nadal we mnie pracuje.,disgust,1,test
"Wieczorem ja bardzo jestem wściekła przez tę absurdalną decyzję, bo zaraz wybuchnę.",anger,0,val
"Wieczorem dziś coraz bardziej jestem spięta kiedy nie mam kontroli nad tym, co się dzieje, gdy mam napięte mięśnie.",fear,2,test
"Na uczelni ja trochę jestem spięty przed wystąpieniem publicznym, gdy nie mogę się rozluźnić.",fear,2,train
W domu dziś jestem zirytowana po niesprawiedliwej ocenie i to jest po prostu nie do przyjęcia. Nie mogę przestać o tym myśleć.,anger,0,train
W pracy po tym wszystkim jest mi niedobrze po zobaczeniu brudu w kuchni i aż odechciewa mi się jeść. To siedzi we mnie od kilku godzin.,disgust,1,test
"Po południu w tej sytuacji naprawdę czuję złość po niesprawiedliwej ocenie, ponieważ to jest po prostu nie do przyjęcia. Zostało to ze mną na długo.",anger,0,train
"Szczerze mówiąc naprawdę to było nieoczekiwane, kiedy drzwi nagle się otworzyły, dlatego mam szeroko otwarte oczy.",surprise,5,train
W pracy wyjątkowo czuję pustkę po stracie ważnej okazji. Trudno mi się skupić.,sadness,4,val
"Szczerze mówiąc mam silny niesmak na myśl o tym zachowaniu, a przez to mam ciarki na plecach. To mocno wpływa na mój nastrój.",disgust,1,train
"Teraz jestem zirytowana po bezsensownej uwadze, a przez to mam ochotę powiedzieć kilka mocnych słów.",anger,0,train
Od rana ostatnio wyjątkowo jestem zirytowana gdy ktoś zrzuca na mnie winę; to przekracza wszelkie granice.,anger,0,val
Na uczelni ja naprawdę jestem przygnębiona po stracie ważnej okazji; jest mi ciężko ruszyć dalej.,sadness,4,train
Wieczorem dziś wyjątkowo uśmiecham się po zdanym egzaminie; wszystko wydaje się prostsze.,joy,3,train
W tej chwili ostatnio trochę to było nieoczekiwane po wynikach egzaminu; tego się nie spodziewałem. Nosi mnie po tej sytuacji.,surprise,5,train
"W domu ja wyraźnie jestem spięty na myśl o tej sytuacji, bo mam napięte mięśnie.",fear,2,train
"Po południu dziś naprawdę jestem wściekły przez tę absurdalną decyzję, ponieważ mam ochotę powiedzieć kilka mocnych słów.",anger,0,train
"Teraz w tej sytuacji bardzo boję się przed jutrzejszym egzaminem, a przez to nie umiem przestać się martwić. Zostało to ze mną na długo.",fear,2,train
W tej chwili jest mi smutno gdy nikt nie odpisuje. Wszystko wydaje się szare. Nosi mnie po tej sytuacji.,sadness,4,train
"Teraz ostatnio niesamowicie jest mi niedobrze na widok zepsutego jedzenia, bo sam zapach mnie odrzuca. Wciąż do tego wracam myślami.",disgust,1,val
"Wieczorem bardzo mam odruch cofania, gdy widzę robaki w piwnicy, dlatego mam ciarki na plecach. Trudno mi to zignorować.",disgust,1,train
"Dziś jestem wściekła przez tę absurdalną decyzję, a przez to mam ochotę powiedzieć kilka mocnych słów. To było dziś dla mnie bardzo wyraźne.",anger,0,train
"Szczerze mówiąc szczerze szczerze mam obniżony nastrój gdy nikt nie odpisuje, bo nie mam na nic siły. Nie mogę przestać o tym myśleć.",sadness,4,train
"W pracy ja naprawdę nie mogę uwierzyć po tym, co dziś usłyszałem, kiedy muszę to przemyśleć. Ta sytuacja nadal we mnie pracuje.",surprise,5,train
Po południu trochę uśmiecham się po komplementach od bliskich. Wszystko wydaje się prostsze. Wciąż do tego wracam myślami.,joy,3,train
Wieczorem dziś jestem zły przez tę absurdalną decyzję i to jest po prostu nie do przyjęcia. Ta sytuacja nadal we mnie pracuje.,anger,0,train
"Szczerze mówiąc autentycznie jestem zachwycony, gdy dostałam dobrą wiadomość, dlatego ten moment jest cudowny.",joy,3,train
"Teraz mam dość po bezsensownej uwadze, a przez to nie mogę tego spokojnie słuchać. To siedzi we mnie od kilku godzin.",anger,0,train
"Na uczelni po tym wszystkim strasznie to mnie obrzydza gdy ktoś mlaska przy stole, i nie mogę na to patrzeć. To było dziś dla mnie bardzo wyraźne.",disgust,1,test
Dziś naprawdę jest mi bardzo ciężko po złej wiadomości. Ten dzień mnie przytłacza.,sadness,4,train
"Szczerze mówiąc niesamowicie jestem zirytowana, przez ten bałagan, dlatego nie mogę tego spokojnie słuchać. Zostało to ze mną na długo.",anger,0,val
"Wieczorem wyjątkowo jestem spięty kiedy nie mam kontroli nad tym, co się dzieje. Nie mogę się rozluźnić. Nie mogę przestać o tym myśleć.",fear,2,val
"Na uczelni po tym wszystkim jestem zdumiona po tym, co dziś usłyszałam i mam szeroko otwarte oczy. Wciąż do tego wracam myślami.",surprise,5,val
Wieczorem strasznie jestem zirytowana przez ten bałagan. To jest po prostu nie do przyjęcia.,anger,0,test
W tej chwili ja ogarnia mnie niepokój przed wynikami badań i nie umiem przestać się martwić.,fear,2,train
Od rana w tej sytuacji naprawdę jestem zły kiedy ktoś narusza moje granice; czuję napięcie w całym ciele. To siedzi we mnie od kilku godzin.,anger,0,train
Dziś naprawdę gotuję się w środku przez niekompetencję zespołu. Mam ochotę powiedzieć kilka mocnych słów. Nie mogę przestać o tym myśleć.,anger,0,train
"Wieczorem naprawdę jestem przerażona przed wynikami badań. Czuję, że coś złego może się stać. Zostało to ze mną na długo.",fear,2,val
"Na uczelni wyjątkowo jestem przygnębiona, po rozstaniu, dlatego wszystko wydaje się szare.",sadness,4,train
Szczerze mówiąc strasznie gotuję się w środku gdy ktoś mnie ignoruje. Tracę cierpliwość. Trudno mi to zignorować.,anger,0,test
"Na uczelni bardzo jestem zaskoczona po tym, co dziś usłyszałam. To wywróciło mój plan dnia. To mocno wpływa na mój nastrój.",surprise,5,test
Teraz w tej sytuacji mam dość gdy ktoś mnie ignoruje i czuję napięcie w całym ciele.,anger,0,train
"Teraz po tym wszystkim bardzo jestem zirytowana gdy ktoś mnie ignoruje, ponieważ nie mogę tego spokojnie słuchać. Ta sytuacja nadal we mnie pracuje.",anger,0,train
Od rana dziś jestem przygnębiony po rozstaniu i ten dzień mnie przytłacza.,sadness,4,val
"Na uczelni w tej sytuacji naprawdę jestem zły po bezsensownej uwadze, bo czuję napięcie w całym ciele.",anger,0,train
Po południu ostatnio wyjątkowo jestem wściekła po bezsensownej uwadze; to przekracza wszelkie granice. Nie mogę przestać o tym myśleć.,anger,0,train
"Dziś wyjątkowo jestem zachwycona, po miłym telefonie, dlatego mam energię do działania. Mam to w głowie przez cały dzień.",joy,3,train
Na uczelni to było nieoczekiwane gdy zobaczyłam prezent. Mam szeroko otwarte oczy.,surprise,5,test
W tej chwili dziś naprawdę jestem przerażona przed rozmową kwalifikacyjną; ciągle myślę o najgorszym. Nie mogę przestać o tym myśleć.,fear,2,train
"W pracy czuję smutek gdy pada deszcz i siedzę sam, a przez to trudno mi się skupić.",sadness,4,test
Po południu strasznie jestem zirytowany po kolejnym spóźnieniu prowadzącego. Tracę cierpliwość. Mam to w głowie przez cały dzień.,anger,0,test
W domu ostatnio nie mogę uwierzyć po nagłym telefonie i wciąż próbuję to zrozumieć. To było dziś dla mnie bardzo wyraźne.,surprise,5,train
W pracy szczerze czuję pustkę po stracie ważnej okazji; trudno mi się skupić. Trudno mi to zignorować.,sadness,4,test
"Od rana w tej sytuacji strasznie czuję złość przez ten bałagan, i tracę cierpliwość.",anger,0,test
"W pracy wyjątkowo mam odruch cofania, na widok zepsutego jedzenia, dlatego sam zapach mnie odrzuca. Wciąż do tego wracam myślami.",disgust,1,train
Teraz ostatnio trochę gotuję się w środku po kolejnym spóźnieniu prowadzącego; nie mogę tego spokojnie słuchać.,anger,0,train
"W pracy ostatnio bardzo jest mi niedobrze po przeczytaniu tych obrzydliwych komentarzy, ponieważ aż odechciewa mi się jeść.",disgust,1,train
"Szczerze mówiąc ostatnio niesamowicie mam odruch cofania gdy widzę robaki w piwnicy, gdy sam zapach mnie odrzuca. To było dziś dla mnie bardzo wyraźne.",disgust,1,train
Wieczorem strasznie gotuję się w środku po bezsensownej uwadze. To jest po prostu nie do przyjęcia. Nie mogę przestać o tym myśleć.,anger,0,train
"Dziś kompletnie jestem zdumiony, po tej propozycji, dlatego muszę to przemyśleć.",surprise,5,train
"W domu niesamowicie jestem szczęśliwa, po spacerze nad rzeką, dlatego ten moment jest cudowny. To było dziś dla mnie bardzo wyraźne.",joy,3,test
Po południu dziś to było nieoczekiwane po wynikach egzaminu i aż zaniemówiłem.,surprise,5,train
Od rana szczerze aż mnie trzęsie przez tę absurdalną decyzję i to przekracza wszelkie granice. Nosi mnie po tej sytuacji.,anger,0,test
"W pracy jest mi bardzo ciężko po rozstaniu, a przez to ten dzień mnie przytłacza. To było dziś dla mnie bardzo wyraźne.",sadness,4,val
"Dziś ostatnio trochę jestem spięty przed jutrzejszym egzaminem, bo nie mogę się rozluźnić. To mocno wpływa na mój nastrój.",fear,2,train
Od rana dziś jestem zły przez tę absurdalną decyzję i nie mogę tego spokojnie słuchać. To mocno wpływa na mój nastrój.,anger,0,train
"W pracy jest mi smutno po nieudanym egzaminie, a przez to trudno mi się skupić. Nosi mnie po tej sytuacji.",sadness,4,train
W domu dziś uśmiecham się po sukcesie w pracy i to był piękny dzień. Trudno mi to zignorować.,joy,3,val
Teraz naprawdę mam odruch cofania na myśl o tym zachowaniu. Chcę natychmiast wyjść. To mocno wpływa na mój nastrój.,disgust,1,train
Szczerze mówiąc dziś jestem zaskoczony po tej propozycji i to wywróciło mój plan dnia.,surprise,5,val
"Dziś czuję pustkę po stracie ważnej okazji, a przez to jest mi ciężko ruszyć dalej. To było dziś dla mnie bardzo wyraźne.",sadness,4,train
Po południu czuję złość kiedy ktoś narusza moje granice. To jest po prostu nie do przyjęcia. Trudno mi to zignorować.,anger,0,val
Wieczorem strasznie to mnie obrzydza po przeczytaniu tych obrzydliwych komentarzy. Chcę natychmiast wyjść. To mocno wpływa na mój nastrój.,disgust,1,test
Szczerze mówiąc trochę czuję strach przed ważną rozmową. Trudno mi oddychać spokojnie. Ta sytuacja nadal we mnie pracuje.,fear,2,train
Po południu ostatnio bardzo jest mi smutno gdy czuję się samotnie; trudno mi się skupić. Zostało to ze mną na długo.,sadness,4,train
"W domu mam silny niesmak gdy ktoś mlaska przy stole, a przez to muszę odwrócić wzrok.",disgust,1,train
"Wieczorem kompletnie jestem zaskoczona, po tym, co dziś usłyszałam, dlatego mam szeroko otwarte oczy. Mam to w głowie przez cały dzień.",surprise,5,train
"W pracy trochę jestem spięta kiedy nie mam kontroli nad tym, co się dzieje. Ciągle myślę o najgorszym.",fear,2,train
"Na uczelni ja niesamowicie czuję wstręt po wejściu do brudnej łazienki, i mam ciarki na plecach. Wciąż do tego wracam myślami.",disgust,1,train
"Teraz ja bardzo czuję smutek po nieudanym egzaminie, ponieważ ten dzień mnie przytłacza.",sadness,4,train
"Dziś autentycznie jestem zachwycony, po sukcesie w pracy, dlatego ten moment jest cudowny.",joy,3,val
"Szczerze mówiąc dziś coraz bardziej jestem spięta przed jutrzejszym egzaminem, a przez to mam napięte mięśnie. Nie mogę przestać o tym myśleć.",fear,2,train
Szczerze mówiąc dziś wyjątkowo mam lęk przed rozmową kwalifikacyjną; mam napięte mięśnie. To siedzi we mnie od kilku godzin.,fear,2,train
"Na uczelni wyraźnie jestem przerażona, przed wynikami badań, dlatego trudno mi oddychać spokojnie. Mam to w głowie przez cały dzień.",fear,2,train
W pracy ostatnio jestem zirytowana przez tę absurdalną decyzję i to przekracza wszelkie granice. Nie mogę przestać o tym myśleć.,anger,0,val
W domu trochę mam ciężkie serce po kłótni z bliską osobą. Chciałbym tylko odpocząć.,sadness,4,train
Wieczorem szczerze to było nieoczekiwane gdy zobaczyłem prezent i wciąż próbuję to zrozumieć. To mocno wpływa na mój nastrój.,surprise,5,train
Od rana w tej sytuacji naprawdę mam silny niesmak po wejściu do brudnej łazienki; chcę natychmiast wyjść.,disgust,1,train
Teraz trochę jestem przerażona przed wynikami badań. Nie mogę się rozluźnić.,fear,2,train
"Od rana po tym wszystkim wyjątkowo czuję wstręt gdy ktoś mlaska przy stole, i sam zapach mnie odrzuca.",disgust,1,train
Teraz w tej sytuacji jestem zaskoczona po reakcji prowadzącego; to wywróciło mój plan dnia.,surprise,5,train
"W pracy ostatnio dziwnie jest mi bardzo ciężko kiedy wszystko się sypie, i jest mi ciężko ruszyć dalej. Zostało to ze mną na długo.",sadness,4,val
W domu wyjątkowo mam odruch cofania gdy ktoś mlaska przy stole. Sam zapach mnie odrzuca. To było dziś dla mnie bardzo wyraźne.,disgust,1,train
"Dziś ja bardzo jestem spięta na myśl o tej sytuacji, a przez to mam napięte mięśnie.",fear,2,train
W pracy wyjątkowo nie mogę uwierzyć po wynikach egzaminu. To wywróciło mój plan dnia.,surprise,5,train
"Od rana ja bardzo mam odruch cofania na widok zepsutego jedzenia, bo mam ciarki na plecach.",disgust,1,train
Od rana w tej sytuacji jestem zachwycony kiedy wszystko dziś działa i ten moment jest cudowny. Nosi mnie po tej sytuacji.,joy,3,train
W pracy trochę jestem wściekła gdy ktoś zrzuca na mnie winę. Mam ochotę powiedzieć kilka mocnych słów.,anger,0,train
Dziś w tej sytuacji jestem zdumiona gdy zobaczyłem prezent i to wywróciło mój plan dnia.,surprise,5,train
Po południu ostatnio strasznie to mnie obrzydza na widok spleśniałego chleba; to jest odpychające. Trudno mi to zignorować.,disgust,1,train
Od rana dziś strasznie czuję wstręt na myśl o tym zachowaniu; muszę odwrócić wzrok. Nie mogę przestać o tym myśleć.,disgust,1,train
"Wieczorem cieszę się gdy dostałem dobrą wiadomość, a przez to czuję wdzięczność i spokój.",joy,3,train
Dziś strasznie jestem przygnębiony po odrzuceniu mojego projektu. Nie widzę dziś nic dobrego.,sadness,4,test
"Wieczorem ja autentycznie jestem szczęśliwy po komplementach od bliskich, a przez to to był piękny dzień. Trudno mi to zignorować.",joy,3,train
W tej chwili ostatnio jestem zaskoczona po tej propozycji i muszę to przemyśleć.,surprise,5,train
W pracy dziś to mnie obrzydza po przeczytaniu tych obrzydliwych komentarzy i muszę odwrócić wzrok. Ta sytuacja nadal we mnie pracuje.,disgust,1,train
"Wieczorem ja naprawdę mam lęk przed ważną rozmową, kiedy trudno mi oddychać spokojnie.",fear,2,test
"Wieczorem mam odruch cofania po zobaczeniu brudu w kuchni, a przez to chcę natychmiast wyjść. Zostało to ze mną na długo.",disgust,1,train
"Teraz szczerze jestem zachwycony, po rozmowie z przyjacielem, dlatego mam ochotę świętować. To siedzi we mnie od kilku godzin.",joy,3,val
"Od rana ja wyjątkowo mam świetny nastrój po długim weekendzie, gdy mam energię do działania.",joy,3,train
Szczerze mówiąc ostatnio wyjątkowo czuję wstręt kiedy czuję ten zapach; sam zapach mnie odrzuca. Ta sytuacja nadal we mnie pracuje.,disgust,1,train
W domu ja wyjątkowo jest mi smutno kiedy wszystko się sypie; mam ochotę zniknąć na chwilę.,sadness,4,train
W domu bardzo mam odruch cofania po przeczytaniu tych obrzydliwych komentarzy. Mam ciarki na plecach.,disgust,1,train
"Od rana szczerze bardzo gotuję się w środku gdy ktoś mnie ignoruje, bo czuję napięcie w całym ciele. To siedzi we mnie od kilku godzin.",anger,0,train
Teraz w tej sytuacji mam obniżony nastrój po nieudanym egzaminie i mam ochotę zniknąć na chwilę.,sadness,4,train
Na uczelni w tej sytuacji bardzo mam odruch cofania po wejściu do brudnej łazienki; aż odechciewa mi się jeść. Ta sytuacja nadal we mnie pracuje.,disgust,1,train
W pracy ostatnio czuję złość przez ten bałagan; to przekracza wszelkie granice. Zostało to ze mną na długo.,anger,0,train
"Od rana jestem zniesmaczona na myśl o tym zachowaniu, a przez to muszę odwrócić wzrok.",disgust,1,train
Szczerze mówiąc po tym wszystkim strasznie mam dość przez ten bałagan; mam ochotę powiedzieć kilka mocnych słów. To siedzi we mnie od kilku godzin.,anger,0,test
"Po południu ostatnio niesamowicie jest mi lekko po spotkaniu z rodziną, ponieważ to był piękny dzień. Nosi mnie po tej sytuacji.",joy,3,train
Dziś dziś jestem zirytowana kiedy ktoś narusza moje granice i zaraz wybuchnę.,anger,0,train
"Szczerze mówiąc jestem zdumiony po nagłym telefonie, a przez to aż zaniemówiłem.",surprise,5,train
W tej chwili po tym wszystkim uśmiecham się po długim weekendzie i to był piękny dzień.,joy,3,train
W domu ostatnio trochę mam dość przez ten bałagan; to jest po prostu nie do przyjęcia. Wciąż do tego wracam myślami.,anger,0,train
Dziś szczerze jestem przygnębiona po odrzuceniu mojego projektu i ten dzień mnie przytłacza. Zostało to ze mną na długo.,sadness,4,train
"W tej chwili dziś naprawdę mam dość po bezsensownej uwadze, bo to przekracza wszelkie granice.",anger,0,val
W domu po tym wszystkim trochę jestem wściekły gdy ktoś zrzuca na mnie winę; czuję napięcie w całym ciele.,anger,0,val
"W pracy coraz bardziej aż mnie trzęsie, gdy ktoś zrzuca na mnie winę, dlatego mam ochotę powiedzieć kilka mocnych słów.",anger,0,train
Po południu w tej sytuacji strasznie jestem zdumiona kiedy drzwi nagle się otworzyły; muszę to przemyśleć.,surprise,5,test
Wieczorem strasznie jestem przygnębiona kiedy wszystko się sypie. Nie mam na nic siły.,sadness,4,val
"Od rana jestem przygnębiony po odrzuceniu mojego projektu, a przez to trudno mi się skupić. Mam to w głowie przez cały dzień.",sadness,4,train
Dziś dziś wyjątkowo ogarnia mnie niepokój przed wynikami badań; serce bije mi szybciej. To mocno wpływa na mój nastrój.,fear,2,train
"Dziś naprawdę jestem zdumiony, gdy zobaczyłem prezent, dlatego wciąż próbuję to zrozumieć.",surprise,5,train
"W tej chwili czuję radość po długim weekendzie, a przez to mam ochotę świętować. Nie mogę przestać o tym myśleć.",joy,3,train
Dziś ja strasznie boję się przed ważną rozmową; nie mogę się rozluźnić. Nie mogę przestać o tym myśleć.,fear,2,val
Od rana dziś jestem wściekły gdy ktoś mnie ignoruje i zaraz wybuchnę. To mocno wpływa na mój nastrój.,anger,0,test
"Od rana ostatnio głęboko jest mi bardzo ciężko po nieudanym egzaminie, kiedy ten dzień mnie przytłacza. To było dziś dla mnie bardzo wyraźne.",sadness,4,train
"Teraz bardzo jestem spięta, kiedy nie mam kontroli nad tym, co się dzieje, dlatego mam napięte mięśnie. Mam to w głowie przez cały dzień.",fear,2,train
"Teraz jestem zdumiony po tej propozycji, a przez to to całkowicie zmienia sytuację. To mocno wpływa na mój nastrój.",surprise,5,train
Szczerze mówiąc trochę jestem przygnębiona gdy czuję się samotnie. Nie mam na nic siły. Wciąż do tego wracam myślami.,sadness,4,train
"Wieczorem ostatnio bardzo jestem spięty przed odrzuceniem, gdy nie mogę się rozluźnić. Wciąż do tego wracam myślami.",fear,2,train
Po południu dziś naprawdę czuję złość po kolejnym spóźnieniu prowadzącego; to jest po prostu nie do przyjęcia.,anger,0,val
Teraz ostatnio naprawdę mam silny niesmak na myśl o tym zachowaniu; nie mogę na to patrzeć. Nie mogę przestać o tym myśleć.,disgust,1,val
Po południu po tym wszystkim jestem spięty przed odrzuceniem i nie mogę się rozluźnić. Ta sytuacja nadal we mnie pracuje.,fear,2,train
Teraz ostatnio naprawdę czuję pustkę gdy pada deszcz i siedzę sam; jest mi ciężko ruszyć dalej. Mam to w głowie przez cały dzień.,sadness,4,train
"Dziś jestem wściekły gdy ktoś mnie ignoruje, a przez to mam ochotę powiedzieć kilka mocnych słów. Zostało to ze mną na długo.",anger,0,train
Dziś wyjątkowo mam odruch cofania po wejściu do brudnej łazienki. Aż odechciewa mi się jeść. Wciąż do tego wracam myślami.,disgust,1,train
Dziś ostatnio czuję smutek gdy nikt nie odpisuje; mam ochotę zniknąć na chwilę. To siedzi we mnie od kilku godzin.,sadness,4,train
Teraz po tym wszystkim mam silny niesmak po zobaczeniu brudu w kuchni i mam ciarki na plecach. Ta sytuacja nadal we mnie pracuje.,disgust,1,test
Od rana w tej sytuacji jestem zdumiony po nagłym telefonie i tego się nie spodziewałem. Ta sytuacja nadal we mnie pracuje.,surprise,5,val
Szczerze mówiąc w tej sytuacji to było nieoczekiwane po tej wiadomości i tego się nie spodziewałem.,surprise,5,test
"Od rana jestem szczęśliwy kiedy wszystko dziś działa, a przez to wszystko wydaje się prostsze. Nosi mnie po tej sytuacji.",joy,3,train
"Teraz po tym wszystkim naprawdę czuję złość przez niekompetencję zespołu, a przez to to jest po prostu nie do przyjęcia.",anger,0,train
Dziś dziś naprawdę jestem zniesmaczona kiedy czuję ten zapach; muszę odwrócić wzrok. Ta sytuacja nadal we mnie pracuje.,disgust,1,train
Od rana po tym wszystkim trochę czuję pustkę gdy nikt nie odpisuje; jest mi ciężko ruszyć dalej.,sadness,4,val
W pracy wyjątkowo mam odruch cofania na widok spleśniałego chleba. Muszę odwrócić wzrok. To mocno wpływa na mój nastrój.,disgust,1,train
Teraz w tej sytuacji ale niespodzianka po tej wiadomości i mam szeroko otwarte oczy. Zostało to ze mną na długo.,surprise,5,val
W pracy wyjątkowo mam ciężkie serce gdy nikt nie odpisuje. Trudno mi się skupić. Nosi mnie po tej sytuacji.,sadness,4,train
"W tej chwili mam lęk przed jutrzejszym egzaminem, a przez to nie umiem przestać się martwić. Wciąż do tego wracam myślami.",fear,2,val
Teraz po tym wszystkim jest mi niedobrze kiedy czuję ten zapach i sam zapach mnie odrzuca.,disgust,1,val
W tej chwili szczerze mam obniżony nastrój po złej wiadomości i wszystko wydaje się szare.,sadness,4,train
"Teraz strasznie jestem zły, przez tę absurdalną decyzję, dlatego tracę cierpliwość.",anger,0,train
